[[2, 5], [3, 5], [4, 5], [6, 7]]
[1, 14, 8, 17, 52, 9, 18, 44]
[1, 14, 8, 17, 9, 18, 44, 53]
[1, 14, 8, 17, 9, 18, 44, 54]
[1, 14, 49, 8, 17, 50, 9, 18]
[1, 14, 49, 8, 17, 9, 18, 51]
[1, 14, 49, 8, 17, 52, 9, 18]
[1, 14, 49, 8, 17, 9, 18, 53]
[1, 14, 49, 8, 17, 9, 18, 54]
[1, 14, 8, 17, 50, 9, 18, 51]
[1, 14, 8, 17, 50, 52, 9, 18]
[1, 14, 8, 17, 50, 9, 18, 53]
[1, 14, 8, 17, 50, 9, 18, 54]
[1, 14, 8, 17, 52, 9, 18, 51]
[1, 14, 8, 17, 9, 18, 51, 53]
[1, 14, 8, 17, 9, 18, 51, 54]
[1, 14, 8, 17, 52, 9, 18, 53]
[1, 14, 8, 17, 52, 9, 18, 54]
[1, 14, 8, 17, 9, 18, 53, 54]
[1, 14, 40, 42, 8, 17, 43, 9]
[1, 14, 40, 42, 8, 17, 9, 44]
[1, 14, 40, 42, 49, 8, 17, 9]
[1, 14, 40, 42, 8, 17, 50, 9]
[1, 14, 40, 42, 8, 17, 9, 51]
[1, 14, 40, 42, 8, 17, 52, 9]
[1, 14, 40, 42, 8, 17, 9, 53]
[1, 14, 40, 42, 8, 17, 9, 54]
[1, 14, 40, 8, 17, 43, 9, 44]
[1, 14, 40, 49, 8, 17, 43, 9]
[1, 14, 40, 8, 17, 43, 50, 9]
[1, 14, 40, 8, 17, 43, 9, 51]
[1, 14, 40, 8, 17, 43, 52, 9]
[1, 14, 40, 8, 17, 43, 9, 53]
[1, 14, 40, 8, 17, 43, 9, 54]
[1, 14, 40, 49, 8, 17, 9, 44]
[1, 14, 40, 8, 17, 50, 9, 44]
[1, 14, 40, 8, 17, 9, 44, 51]
[1, 14, 40, 8, 17, 52, 9, 44]
[1, 14, 40, 8, 17, 9, 44, 53]
[1, 14, 40, 8, 17, 9, 44, 54]
[1, 14, 40, 49, 8, 17, 50, 9]
[1, 14, 40, 49, 8, 17, 9, 51]
[1, 14, 40, 49, 8, 17, 52, 9]
[1, 14, 40, 49, 8, 17, 9, 53]
[1, 14, 40, 49, 8, 17, 9, 54]
[1, 14, 40, 8, 17, 50, 9, 51]
[1, 14, 40, 8, 17, 50, 52, 9]
[1, 14, 40, 8, 17, 50, 9, 53]
[1, 14, 40, 8, 17, 50, 9, 54]
[1, 14, 40, 8, 17, 52, 9, 51]
[1, 14, 40, 8, 17, 9, 51, 53]
[1, 14, 40, 8, 17, 9, 51, 54]
[1, 14, 40, 8, 17, 52, 9, 53]
[1, 14, 40, 8, 17, 52, 9, 54]
[1, 14, 40, 8, 17, 9, 53, 54]
[1, 14, 42, 8, 17, 43, 9, 44]
[1, 14, 42, 49, 8, 17, 43, 9]
[1, 14, 42, 8, 17, 43, 50, 9]
[1, 14, 42, 8, 17, 43, 9, 51]
[1, 14, 42, 8, 17, 43, 52, 9]
[1, 14, 42, 8, 17, 43, 9, 53]
[1, 14, 42, 8, 17, 43, 9, 54]
[1, 14, 42, 49, 8, 17, 9, 44]
[1, 14, 42, 8, 17, 50, 9, 44]
[1, 14, 42, 8, 17, 9, 44, 51]
[1, 14, 42, 8, 17, 52, 9, 44]
[1, 14, 42, 8, 17, 9, 44, 53]
[1, 14, 42, 8, 17, 9, 44, 54]
[1, 14, 42, 49, 8, 17, 50, 9]
[1, 14, 42, 49, 8, 17, 9, 51]
[1, 14, 42, 49, 8, 17, 52, 9]
[1, 14, 42, 49, 8, 17, 9, 53]
[1, 14, 42, 49, 8, 17, 9, 54]
[1, 14, 42, 8, 17, 50, 9, 51]
[1, 14, 42, 8, 17, 50, 52, 9]
[1, 14, 42, 8, 17, 50, 9, 53]
[1, 14, 42, 8, 17, 50, 9, 54]
[1, 14, 42, 8, 17, 52, 9, 51]
[1, 14, 42, 8, 17, 9, 51, 53]
[1, 14, 42, 8, 17, 9, 51, 54]
[1, 14, 42, 8, 17, 52, 9, 53]
[1, 14, 42, 8, 17, 52, 9, 54]
[1, 14, 42, 8, 17, 9, 53, 54]
[1, 14, 49, 8, 17, 43, 9, 44]
[1, 14, 8, 17, 43, 50, 9, 44]
[1, 14, 8, 17, 43, 9, 44, 51]
[1, 14, 8, 17, 43, 52, 9, 44]
[1, 14, 8, 17, 43, 9, 44, 53]
[1, 14, 8, 17, 43, 9, 44, 54]
[1, 14, 49, 8, 17, 43, 50, 9]
[1, 14, 49, 8, 17, 43, 9, 51]
[1, 14, 49, 8, 17, 43, 52, 9]
[1, 14, 49, 8, 17, 43, 9, 53]
[1, 14, 49, 8, 17, 43, 9, 54]
[1, 14, 8, 17, 43, 50, 9, 51]
[1, 14, 8, 17, 43, 50, 52, 9]
[1, 14, 8, 17, 43, 50, 9, 53]
[1, 14, 8, 17, 43, 50, 9, 54]
[1, 14, 8, 17, 43, 52, 9, 51]
[1, 14, 8, 17, 43, 9, 51, 53]
[1, 14, 8, 17, 43, 9, 51, 54]
[1, 14, 8, 17, 43, 52, 9, 53]
[1, 14, 8, 17, 43, 52, 9, 54]
[1, 14, 8, 17, 43, 9, 53, 54]
[1, 14, 49, 8, 17, 50, 9, 44]
[1, 14, 49, 8, 17, 9, 44, 51]
[1, 14, 49, 8, 17, 52, 9, 44]
[1, 14, 49, 8, 17, 9, 44, 53]
[1, 14, 49, 8, 17, 9, 44, 54]
[1, 14, 8, 17, 50, 9, 44, 51]
[1, 14, 8, 17, 50, 52, 9, 44]
[1, 14, 8, 17, 50, 9, 44, 53]
[1, 14, 8, 17, 50, 9, 44, 54]
[1, 14, 8, 17, 52, 9, 44, 51]
[1, 14, 8, 17, 9, 44, 51, 53]
[1, 14, 8, 17, 9, 44, 51, 54]
[1, 14, 8, 17, 52, 9, 44, 53]
[1, 14, 8, 17, 52, 9, 44, 54]
[1, 14, 8, 17, 9, 44, 53, 54]
[1, 14, 49, 8, 17, 50, 9, 51]
[1, 14, 49, 8, 17, 50, 52, 9]
[1, 14, 49, 8, 17, 50, 9, 53]
[1, 14, 49, 8, 17, 50, 9, 54]
[1, 14, 49, 8, 17, 52, 9, 51]
[1, 14, 49, 8, 17, 9, 51, 53]
[1, 14, 49, 8, 17, 9, 51, 54]
[1, 14, 49, 8, 17, 52, 9, 53]
[1, 14, 49, 8, 17, 52, 9, 54]
[1, 14, 49, 8, 17, 9, 53, 54]
[1, 14, 8, 17, 50, 52, 9, 51]
[1, 14, 8, 17, 50, 9, 51, 53]
[1, 14, 8, 17, 50, 9, 51, 54]
[1, 14, 8, 17, 50, 52, 9, 53]
[1, 14, 8, 17, 50, 52, 9, 54]
[1, 14, 8, 17, 50, 9, 53, 54]
[1, 14, 8, 17, 52, 9, 51, 53]
[1, 14, 8, 17, 52, 9, 51, 54]
[1, 14, 8, 17, 9, 51, 53, 54]
[1, 14, 8, 17, 52, 9, 53, 54]
[1, 14, 40, 42, 8, 43, 9, 18]
[1, 14, 40, 42, 8, 9, 18, 44]
[1, 14, 40, 42, 49, 8, 9, 18]
[1, 14, 40, 42, 8, 50, 9, 18]
[1, 14, 40, 42, 8, 9, 18, 51]
[1, 14, 40, 42, 8, 52, 9, 18]
[1, 14, 40, 42, 8, 9, 18, 53]
[1, 14, 40, 42, 8, 9, 18, 54]
[1, 14, 40, 8, 43, 9, 18, 44]
[1, 14, 40, 49, 8, 43, 9, 18]
[1, 14, 40, 8, 43, 50, 9, 18]
[1, 14, 40, 8, 43, 9, 18, 51]
[1, 14, 40, 8, 43, 52, 9, 18]
[1, 14, 40, 8, 43, 9, 18, 53]
[1, 14, 40, 8, 43, 9, 18, 54]
[1, 14, 40, 49, 8, 9, 18, 44]
[1, 14, 40, 8, 50, 9, 18, 44]
[1, 14, 40, 8, 9, 18, 44, 51]
[1, 14, 40, 8, 52, 9, 18, 44]
[1, 14, 40, 8, 9, 18, 44, 53]
[1, 14, 40, 8, 9, 18, 44, 54]
[1, 14, 40, 49, 8, 50, 9, 18]
[1, 14, 40, 49, 8, 9, 18, 51]
[1, 14, 40, 49, 8, 52, 9, 18]
[1, 14, 40, 49, 8, 9, 18, 53]
[1, 14, 40, 49, 8, 9, 18, 54]
[1, 14, 40, 8, 50, 9, 18, 51]
[1, 14, 40, 8, 50, 52, 9, 18]
[1, 14, 40, 8, 50, 9, 18, 53]
[1, 14, 40, 8, 50, 9, 18, 54]
[1, 14, 40, 8, 52, 9, 18, 51]
[1, 14, 40, 8, 9, 18, 51, 53]
[1, 14, 40, 8, 9, 18, 51, 54]
[1, 14, 40, 8, 52, 9, 18, 53]
[1, 14, 40, 8, 52, 9, 18, 54]
[1, 14, 40, 8, 9, 18, 53, 54]
[1, 14, 42, 8, 43, 9, 18, 44]
[1, 14, 42, 49, 8, 43, 9, 18]
[1, 14, 42, 8, 43, 50, 9, 18]
[1, 14, 42, 8, 43, 9, 18, 51]
[1, 14, 42, 8, 43, 52, 9, 18]
[1, 14, 42, 8, 43, 9, 18, 53]
[1, 14, 42, 8, 43, 9, 18, 54]
[1, 14, 42, 49, 8, 9, 18, 44]
[1, 14, 42, 8, 50, 9, 18, 44]
[1, 14, 42, 8, 9, 18, 44, 51]
[1, 14, 42, 8, 52, 9, 18, 44]
[1, 14, 42, 8, 9, 18, 44, 53]
[1, 14, 42, 8, 9, 18, 44, 54]
[1, 14, 42, 49, 8, 50, 9, 18]
[1, 14, 42, 49, 8, 9, 18, 51]
[1, 14, 42, 49, 8, 52, 9, 18]
[1, 14, 42, 49, 8, 9, 18, 53]
[1, 14, 42, 49, 8, 9, 18, 54]
[1, 14, 42, 8, 50, 9, 18, 51]
[1, 14, 42, 8, 50, 52, 9, 18]
[1, 14, 42, 8, 50, 9, 18, 53]
[1, 14, 42, 8, 50, 9, 18, 54]
[1, 14, 42, 8, 52, 9, 18, 51]
[1, 14, 42, 8, 9, 18, 51, 53]
[1, 14, 42, 8, 9, 18, 51, 54]
[1, 14, 42, 8, 52, 9, 18, 53]
[1, 14, 42, 8, 52, 9, 18, 54]
[1, 14, 42, 8, 9, 18, 53, 54]
[1, 14, 49, 8, 43, 9, 18, 44]
[1, 14, 8, 43, 50, 9, 18, 44]
[1, 14, 8, 43, 9, 18, 44, 51]
[1, 14, 8, 43, 52, 9, 18, 44]
[1, 14, 8, 43, 9, 18, 44, 53]
[1, 14, 8, 43, 9, 18, 44, 54]
[1, 14, 49, 8, 43, 50, 9, 18]
[1, 14, 49, 8, 43, 9, 18, 51]
[1, 14, 49, 8, 43, 52, 9, 18]
[1, 14, 49, 8, 43, 9, 18, 53]
[1, 14, 49, 8, 43, 9, 18, 54]
[1, 14, 8, 43, 50, 9, 18, 51]
[1, 14, 8, 43, 50, 52, 9, 18]
[1, 14, 8, 43, 50, 9, 18, 53]
[1, 14, 8, 43, 50, 9, 18, 54]
[1, 14, 8, 43, 52, 9, 18, 51]
[1, 14, 8, 43, 9, 18, 51, 53]
[1, 14, 8, 43, 9, 18, 51, 54]
[1, 14, 8, 43, 52, 9, 18, 53]
[1, 14, 8, 43, 52, 9, 18, 54]
[1, 14, 8, 43, 9, 18, 53, 54]
[1, 14, 49, 8, 50, 9, 18, 44]
[1, 14, 49, 8, 9, 18, 44, 51]
[1, 14, 49, 8, 52, 9, 18, 44]
[1, 14, 49, 8, 9, 18, 44, 53]
[1, 14, 49, 8, 9, 18, 44, 54]
[1, 14, 8, 50, 9, 18, 44, 51]
[1, 14, 8, 50, 52, 9, 18, 44]
[1, 14, 8, 50, 9, 18, 44, 53]
[1, 14, 8, 50, 9, 18, 44, 54]
[1, 14, 8, 52, 9, 18, 44, 51]
[1, 14, 8, 9, 18, 44, 51, 53]
[1, 14, 8, 9, 18, 44, 51, 54]
[1, 14, 8, 52, 9, 18, 44, 53]
[1, 14, 8, 52, 9, 18, 44, 54]
[1, 14, 8, 9, 18, 44, 53, 54]
[1, 14, 49, 8, 50, 9, 18, 51]
[1, 14, 49, 8, 50, 52, 9, 18]
[1, 14, 49, 8, 50, 9, 18, 53]
[1, 14, 49, 8, 50, 9, 18, 54]
[1, 14, 49, 8, 52, 9, 18, 51]
[1, 14, 49, 8, 9, 18, 51, 53]
[1, 14, 49, 8, 9, 18, 51, 54]
[1, 14, 49, 8, 52, 9, 18, 53]
[1, 14, 49, 8, 52, 9, 18, 54]
[1, 14, 49, 8, 9, 18, 53, 54]
[1, 14, 8, 50, 52, 9, 18, 51]
[1, 14, 8, 50, 9, 18, 51, 53]
[1, 14, 8, 50, 9, 18, 51, 54]
[1, 14, 8, 50, 52, 9, 18, 53]
[1, 14, 8, 50, 52, 9, 18, 54]
[1, 14, 8, 50, 9, 18, 53, 54]
[1, 14, 8, 52, 9, 18, 51, 53]
[1, 14, 8, 52, 9, 18, 51, 54]
[1, 14, 8, 9, 18, 51, 53, 54]
[1, 14, 8, 52, 9, 18, 53, 54]
[1, 14, 40, 42, 8, 43, 9, 44]
[1, 14, 40, 42, 49, 8, 43, 9]
[1, 14, 40, 42, 8, 43, 50, 9]
[1, 14, 40, 42, 8, 43, 9, 51]
[1, 14, 40, 42, 8, 43, 52, 9]
[1, 14, 40, 42, 8, 43, 9, 53]
[1, 14, 40, 42, 8, 43, 9, 54]
[1, 14, 40, 42, 49, 8, 9, 44]
[1, 14, 40, 42, 8, 50, 9, 44]
[1, 14, 40, 42, 8, 9, 44, 51]
[1, 14, 40, 42, 8, 52, 9, 44]
[1, 14, 40, 42, 8, 9, 44, 53]
[1, 14, 40, 42, 8, 9, 44, 54]
[1, 14, 40, 42, 49, 8, 50, 9]
[1, 14, 40, 42, 49, 8, 9, 51]
[1, 14, 40, 42, 49, 8, 52, 9]
[1, 14, 40, 42, 49, 8, 9, 53]
[1, 14, 40, 42, 49, 8, 9, 54]
[1, 14, 40, 42, 8, 50, 9, 51]
[1, 14, 40, 42, 8, 50, 52, 9]
[1, 14, 40, 42, 8, 50, 9, 53]
[1, 14, 40, 42, 8, 50, 9, 54]
[1, 14, 40, 42, 8, 52, 9, 51]
[1, 14, 40, 42, 8, 9, 51, 53]
[1, 14, 40, 42, 8, 9, 51, 54]
[1, 14, 40, 42, 8, 52, 9, 53]
[1, 14, 40, 42, 8, 52, 9, 54]
[1, 14, 40, 42, 8, 9, 53, 54]
[1, 14, 40, 49, 8, 43, 9, 44]
[1, 14, 40, 8, 43, 50, 9, 44]
[1, 14, 40, 8, 43, 9, 44, 51]
[1, 14, 40, 8, 43, 52, 9, 44]
[1, 14, 40, 8, 43, 9, 44, 53]
[1, 14, 40, 8, 43, 9, 44, 54]
[1, 14, 40, 49, 8, 43, 50, 9]
[1, 14, 40, 49, 8, 43, 9, 51]
[1, 14, 40, 49, 8, 43, 52, 9]
[1, 14, 40, 49, 8, 43, 9, 53]
[1, 14, 40, 49, 8, 43, 9, 54]
[1, 14, 40, 8, 43, 50, 9, 51]
[1, 14, 40, 8, 43, 50, 52, 9]
[1, 14, 40, 8, 43, 50, 9, 53]
[1, 14, 40, 8, 43, 50, 9, 54]
[1, 14, 40, 8, 43, 52, 9, 51]
[1, 14, 40, 8, 43, 9, 51, 53]
[1, 14, 40, 8, 43, 9, 51, 54]
[1, 14, 40, 8, 43, 52, 9, 53]
[1, 14, 40, 8, 43, 52, 9, 54]
[1, 14, 40, 8, 43, 9, 53, 54]
[1, 14, 40, 49, 8, 50, 9, 44]
[1, 14, 40, 49, 8, 9, 44, 51]
[1, 14, 40, 49, 8, 52, 9, 44]
[1, 14, 40, 49, 8, 9, 44, 53]
[1, 14, 40, 49, 8, 9, 44, 54]
[1, 14, 40, 8, 50, 9, 44, 51]
[1, 14, 40, 8, 50, 52, 9, 44]
[1, 14, 40, 8, 50, 9, 44, 53]
[1, 14, 40, 8, 50, 9, 44, 54]
[1, 14, 40, 8, 52, 9, 44, 51]
[1, 14, 40, 8, 9, 44, 51, 53]
[1, 14, 40, 8, 9, 44, 51, 54]
[1, 14, 40, 8, 52, 9, 44, 53]
[1, 14, 40, 8, 52, 9, 44, 54]
[1, 14, 40, 8, 9, 44, 53, 54]
[1, 14, 40, 49, 8, 50, 9, 51]
[1, 14, 40, 49, 8, 50, 52, 9]
[1, 14, 40, 49, 8, 50, 9, 53]
[1, 14, 40, 49, 8, 50, 9, 54]
[1, 14, 40, 49, 8, 52, 9, 51]
[1, 14, 40, 49, 8, 9, 51, 53]
[1, 14, 40, 49, 8, 9, 51, 54]
[1, 14, 40, 49, 8, 52, 9, 53]
[1, 14, 40, 49, 8, 52, 9, 54]
[1, 14, 40, 49, 8, 9, 53, 54]
[1, 14, 40, 8, 50, 52, 9, 51]
[1, 14, 40, 8, 50, 9, 51, 53]
[1, 14, 40, 8, 50, 9, 51, 54]
[1, 14, 40, 8, 50, 52, 9, 53]
[1, 14, 40, 8, 50, 52, 9, 54]
[1, 14, 40, 8, 50, 9, 53, 54]
[1, 14, 40, 8, 52, 9, 51, 53]
[1, 14, 40, 8, 52, 9, 51, 54]
[1, 14, 40, 8, 9, 51, 53, 54]
[1, 14, 40, 8, 52, 9, 53, 54]
[1, 14, 42, 49, 8, 43, 9, 44]
[1, 14, 42, 8, 43, 50, 9, 44]
[1, 14, 42, 8, 43, 9, 44, 51]
[1, 14, 42, 8, 43, 52, 9, 44]
[1, 14, 42, 8, 43, 9, 44, 53]
[1, 14, 42, 8, 43, 9, 44, 54]
[1, 14, 42, 49, 8, 43, 50, 9]
[1, 14, 42, 49, 8, 43, 9, 51]
[1, 14, 42, 49, 8, 43, 52, 9]
[1, 14, 42, 49, 8, 43, 9, 53]
[1, 14, 42, 49, 8, 43, 9, 54]
[1, 14, 42, 8, 43, 50, 9, 51]
[1, 14, 42, 8, 43, 50, 52, 9]
[1, 14, 42, 8, 43, 50, 9, 53]
[1, 14, 42, 8, 43, 50, 9, 54]
[1, 14, 42, 8, 43, 52, 9, 51]
[1, 14, 42, 8, 43, 9, 51, 53]
[1, 14, 42, 8, 43, 9, 51, 54]
[1, 14, 42, 8, 43, 52, 9, 53]
[1, 14, 42, 8, 43, 52, 9, 54]
[1, 14, 42, 8, 43, 9, 53, 54]
[1, 14, 42, 49, 8, 50, 9, 44]
[1, 14, 42, 49, 8, 9, 44, 51]
[1, 14, 42, 49, 8, 52, 9, 44]
[1, 14, 42, 49, 8, 9, 44, 53]
[1, 14, 42, 49, 8, 9, 44, 54]
[1, 14, 42, 8, 50, 9, 44, 51]
[1, 14, 42, 8, 50, 52, 9, 44]
[1, 14, 42, 8, 50, 9, 44, 53]
[1, 14, 42, 8, 50, 9, 44, 54]
[1, 14, 42, 8, 52, 9, 44, 51]
[1, 14, 42, 8, 9, 44, 51, 53]
[1, 14, 42, 8, 9, 44, 51, 54]
[1, 14, 42, 8, 52, 9, 44, 53]
[1, 14, 42, 8, 52, 9, 44, 54]
[1, 14, 42, 8, 9, 44, 53, 54]
[1, 14, 42, 49, 8, 50, 9, 51]
[1, 14, 42, 49, 8, 50, 52, 9]
[1, 14, 42, 49, 8, 50, 9, 53]
[1, 14, 42, 49, 8, 50, 9, 54]
[1, 14, 42, 49, 8, 52, 9, 51]
[1, 14, 42, 49, 8, 9, 51, 53]
[1, 14, 42, 49, 8, 9, 51, 54]
[1, 14, 42, 49, 8, 52, 9, 53]
[1, 14, 42, 49, 8, 52, 9, 54]
[1, 14, 42, 49, 8, 9, 53, 54]
[1, 14, 42, 8, 50, 52, 9, 51]
[1, 14, 42, 8, 50, 9, 51, 53]
[1, 14, 42, 8, 50, 9, 51, 54]
[1, 14, 42, 8, 50, 52, 9, 53]
[1, 14, 42, 8, 50, 52, 9, 54]
[1, 14, 42, 8, 50, 9, 53, 54]
[1, 14, 42, 8, 52, 9, 51, 53]
[1, 14, 42, 8, 52, 9, 51, 54]
[1, 14, 42, 8, 9, 51, 53, 54]
[1, 14, 42, 8, 52, 9, 53, 54]
[1, 14, 49, 8, 43, 50, 9, 44]
[1, 14, 49, 8, 43, 9, 44, 51]
[1, 14, 49, 8, 43, 52, 9, 44]
[1, 14, 49, 8, 43, 9, 44, 53]
[1, 14, 49, 8, 43, 9, 44, 54]
[1, 14, 8, 43, 50, 9, 44, 51]
[1, 14, 8, 43, 50, 52, 9, 44]
[1, 14, 8, 43, 50, 9, 44, 53]
[1, 14, 8, 43, 50, 9, 44, 54]
[1, 14, 8, 43, 52, 9, 44, 51]
[1, 14, 8, 43, 9, 44, 51, 53]
[1, 14, 8, 43, 9, 44, 51, 54]
[1, 14, 8, 43, 52, 9, 44, 53]
[1, 14, 8, 43, 52, 9, 44, 54]
[1, 14, 8, 43, 9, 44, 53, 54]
[1, 14, 49, 8, 43, 50, 9, 51]
[1, 14, 49, 8, 43, 50, 52, 9]
[1, 14, 49, 8, 43, 50, 9, 53]
[1, 14, 49, 8, 43, 50, 9, 54]
[1, 14, 49, 8, 43, 52, 9, 51]
[1, 14, 49, 8, 43, 9, 51, 53]
[1, 14, 49, 8, 43, 9, 51, 54]
[1, 14, 49, 8, 43, 52, 9, 53]
[1, 14, 49, 8, 43, 52, 9, 54]
[1, 14, 49, 8, 43, 9, 53, 54]
[1, 14, 8, 43, 50, 52, 9, 51]
[1, 14, 8, 43, 50, 9, 51, 53]
[1, 14, 8, 43, 50, 9, 51, 54]
[1, 14, 8, 43, 50, 52, 9, 53]
[1, 14, 8, 43, 50, 52, 9, 54]
[1, 14, 8, 43, 50, 9, 53, 54]
[1, 14, 8, 43, 52, 9, 51, 53]
[1, 14, 8, 43, 52, 9, 51, 54]
[1, 14, 8, 43, 9, 51, 53, 54]
[1, 14, 8, 43, 52, 9, 53, 54]
[1, 14, 49, 8, 50, 9, 44, 51]
[1, 14, 49, 8, 50, 52, 9, 44]
[1, 14, 49, 8, 50, 9, 44, 53]
[1, 14, 49, 8, 50, 9, 44, 54]
[1, 14, 49, 8, 52, 9, 44, 51]
[1, 14, 49, 8, 9, 44, 51, 53]
[1, 14, 49, 8, 9, 44, 51, 54]
[1, 14, 49, 8, 52, 9, 44, 53]
[1, 14, 49, 8, 52, 9, 44, 54]
[1, 14, 49, 8, 9, 44, 53, 54]
[1, 14, 8, 50, 52, 9, 44, 51]
[1, 14, 8, 50, 9, 44, 51, 53]
[1, 14, 8, 50, 9, 44, 51, 54]
[1, 14, 8, 50, 52, 9, 44, 53]
[1, 14, 8, 50, 52, 9, 44, 54]
[1, 14, 8, 50, 9, 44, 53, 54]
[1, 14, 8, 52, 9, 44, 51, 53]
[1, 14, 8, 52, 9, 44, 51, 54]
[1, 14, 8, 9, 44, 51, 53, 54]
[1, 14, 8, 52, 9, 44, 53, 54]
[1, 14, 49, 8, 50, 52, 9, 51]
[1, 14, 49, 8, 50, 9, 51, 53]
[1, 14, 49, 8, 50, 9, 51, 54]
[1, 14, 49, 8, 50, 52, 9, 53]
[1, 14, 49, 8, 50, 52, 9, 54]
[1, 14, 49, 8, 50, 9, 53, 54]
[1, 14, 49, 8, 52, 9, 51, 53]
[1, 14, 49, 8, 52, 9, 51, 54]
[1, 14, 49, 8, 9, 51, 53, 54]
[1, 14, 49, 8, 52, 9, 53, 54]
[1, 14, 8, 50, 52, 9, 51, 53]
[1, 14, 8, 50, 52, 9, 51, 54]
[1, 14, 8, 50, 9, 51, 53, 54]
[1, 14, 8, 50, 52, 9, 53, 54]
[1, 14, 8, 52, 9, 51, 53, 54]
[1, 40, 16, 42, 8, 17, 9, 18]
[1, 40, 16, 8, 17, 43, 9, 18]
[1, 40, 16, 8, 17, 9, 18, 44]
[1, 40, 16, 49, 8, 17, 9, 18]
[1, 40, 16, 8, 17, 50, 9, 18]
[1, 40, 16, 8, 17, 9, 18, 51]
[1, 40, 16, 8, 17, 52, 9, 18]
[1, 40, 16, 8, 17, 9, 18, 53]
[1, 40, 16, 8, 17, 9, 18, 54]
[1, 16, 42, 8, 17, 43, 9, 18]
[1, 16, 42, 8, 17, 9, 18, 44]
[1, 16, 42, 49, 8, 17, 9, 18]
[1, 16, 42, 8, 17, 50, 9, 18]
[1, 16, 42, 8, 17, 9, 18, 51]
[1, 16, 42, 8, 17, 52, 9, 18]
[1, 16, 42, 8, 17, 9, 18, 53]
[1, 16, 42, 8, 17, 9, 18, 54]
[1, 16, 8, 17, 43, 9, 18, 44]
[1, 16, 49, 8, 17, 43, 9, 18]
[1, 16, 8, 17, 43, 50, 9, 18]
[1, 16, 8, 17, 43, 9, 18, 51]
[1, 16, 8, 17, 43, 52, 9, 18]
[1, 16, 8, 17, 43, 9, 18, 53]
[1, 16, 8, 17, 43, 9, 18, 54]
[1, 16, 49, 8, 17, 9, 18, 44]
[1, 16, 8, 17, 50, 9, 18, 44]
[1, 16, 8, 17, 9, 18, 44, 51]
[1, 16, 8, 17, 52, 9, 18, 44]
[1, 16, 8, 17, 9, 18, 44, 53]
[1, 16, 8, 17, 9, 18, 44, 54]
[1, 16, 49, 8, 17, 50, 9, 18]
[1, 16, 49, 8, 17, 9, 18, 51]
[1, 16, 49, 8, 17, 52, 9, 18]
[1, 16, 49, 8, 17, 9, 18, 53]
[1, 16, 49, 8, 17, 9, 18, 54]
[1, 16, 8, 17, 50, 9, 18, 51]
[1, 16, 8, 17, 50, 52, 9, 18]
[1, 16, 8, 17, 50, 9, 18, 53]
[1, 16, 8, 17, 50, 9, 18, 54]
[1, 16, 8, 17, 52, 9, 18, 51]
[1, 16, 8, 17, 9, 18, 51, 53]
[1, 16, 8, 17, 9, 18, 51, 54]
[1, 16, 8, 17, 52, 9, 18, 53]
[1, 16, 8, 17, 52, 9, 18, 54]
[1, 16, 8, 17, 9, 18, 53, 54]
[1, 40, 16, 42, 8, 17, 43, 9]
[1, 40, 16, 42, 8, 17, 9, 44]
[1, 40, 16, 42, 49, 8, 17, 9]
[1, 40, 16, 42, 8, 17, 50, 9]
[1, 40, 16, 42, 8, 17, 9, 51]
[1, 40, 16, 42, 8, 17, 52, 9]
[1, 40, 16, 42, 8, 17, 9, 53]
[1, 40, 16, 42, 8, 17, 9, 54]
[1, 40, 16, 8, 17, 43, 9, 44]
[1, 40, 16, 49, 8, 17, 43, 9]
[1, 40, 16, 8, 17, 43, 50, 9]
[1, 40, 16, 8, 17, 43, 9, 51]
[1, 40, 16, 8, 17, 43, 52, 9]
[1, 40, 16, 8, 17, 43, 9, 53]
[1, 40, 16, 8, 17, 43, 9, 54]
[1, 40, 16, 49, 8, 17, 9, 44]
[1, 40, 16, 8, 17, 50, 9, 44]
[1, 40, 16, 8, 17, 9, 44, 51]
[1, 40, 16, 8, 17, 52, 9, 44]
[1, 40, 16, 8, 17, 9, 44, 53]
[1, 40, 16, 8, 17, 9, 44, 54]
[1, 40, 16, 49, 8, 17, 50, 9]
[1, 40, 16, 49, 8, 17, 9, 51]
[1, 40, 16, 49, 8, 17, 52, 9]
[1, 40, 16, 49, 8, 17, 9, 53]
[1, 40, 16, 49, 8, 17, 9, 54]
[1, 40, 16, 8, 17, 50, 9, 51]
[1, 40, 16, 8, 17, 50, 52, 9]
[1, 40, 16, 8, 17, 50, 9, 53]
[1, 40, 16, 8, 17, 50, 9, 54]
[1, 40, 16, 8, 17, 52, 9, 51]
[1, 40, 16, 8, 17, 9, 51, 53]
[1, 40, 16, 8, 17, 9, 51, 54]
[1, 40, 16, 8, 17, 52, 9, 53]
[1, 40, 16, 8, 17, 52, 9, 54]
[1, 40, 16, 8, 17, 9, 53, 54]
[1, 16, 42, 8, 17, 43, 9, 44]
[1, 16, 42, 49, 8, 17, 43, 9]
[1, 16, 42, 8, 17, 43, 50, 9]
[1, 16, 42, 8, 17, 43, 9, 51]
[1, 16, 42, 8, 17, 43, 52, 9]
[1, 16, 42, 8, 17, 43, 9, 53]
[1, 16, 42, 8, 17, 43, 9, 54]
[1, 16, 42, 49, 8, 17, 9, 44]
[1, 16, 42, 8, 17, 50, 9, 44]
